user_id,item_id
3264895,17605262,0.997631
115475948,38536648,0.997631
39651359,329062762,0.997631
17448241,281175299,0.997631
138492880,247764973,0.997631
131915414,190644064,0.997631
136535637,276772517,0.997631
22640271,158344125,0.997631
34946218,367584740,0.997631
26839339,239637224,0.997631
46586483,196215363,0.997631
117909654,167074648,0.997631
57648180,45653266,0.997631
116823443,318600138,0.997631
123685895,392573493,0.997631
53370032,228392885,0.997631
17416117,81828452,0.997631
110618629,149513590,0.997631
106991984,238044337,0.997631
135111861,114984734,0.997631
2412715,390677748,0.997631
131320904,89489994,0.997631
22586157,264469456,0.997631
50114359,248589932,0.997631
126122661,93073258,0.997631
136651758,235396967,0.997631
123211175,162300773,0.997631
134238708,375335478,0.997631
111168340,251731805,0.997631
35314933,55308807,0.997631
127023906,267428113,0.997631
113853212,367986874,0.997631
131975939,312021487,0.997631
133441385,239725588,0.997631
29903504,11986419,0.997631
105919841,337849671,0.997631
61607522,31730683,0.997631
140632313,160150721,0.997631
23369035,52402462,0.997631
43989284,231665621,0.997631
101380978,47210838,0.997631
131915414,233824983,0.997631
132236660,109389816,0.997631
46730408,320116407,0.997631
129195606,100743069,0.997631
36122573,206306499,0.997631
50706541,154774488,0.997631
102184399,28117533,0.997631
42436837,89085320,0.997631
54581027,196381163,0.997631
140830355,345855321,0.997631
14541966,303490533,0.997631
115176890,41056122,0.997631
43916471,28407284,0.997631
29201000,113965286,0.997631
43989284,360130830,0.997631
102562879,269238626,0.997631
115575833,257085403,0.997631
128150586,183824161,0.997631
16211815,317148410,0.997631
130933265,181165908,0.997631
137025147,329307986,0.997631
51051799,134448980,0.997631
10142625,9787178,0.997631
106105154,92002916,0.997631
33515056,231530049,0.997631
62532170,347295939,0.997631
120137695,16797842,0.997631
138914065,308170222,0.997605
31958878,193199658,0.997605
63618347,341391957,0.997605
122039534,239660472,0.997605
107625224,115485752,0.997605
100714423,301384843,0.997605
31256146,152402987,0.997605
634740,290176174,0.997605
49780473,99005717,0.997605
126997008,324365106,0.997605
64203264,93469599,0.997605
127834821,309669090,0.997605
4564376,389342445,0.997605
2412715,288984720,0.997605
115170791,125309743,0.997605
33222691,237908618,0.997605
12354009,148958150,0.997605
57749424,393608701,0.997605
65115942,375038343,0.997605
29396660,314132543,0.997605
56585469,248459024,0.997605
128735781,4947697,0.997605
119128620,362580311,0.997605
51103552,207815123,0.997605
133839098,74592483,0.997605
40587106,326778012,0.997605
22640271,132002141,0.997605
44068940,36887382,0.997605
107276807,255239004,0.997605
5553512,93544132,0.997605
30718584,157136643,0.997605
6184223,198937406,0.997605
110051854,16706964,0.997605
52941353,237863526,0.997605
133757576,68197852,0.997605
60762584,330963177,0.997605
49780473,173822311,0.997605
34946218,79419014,0.997605
29614901,22019871,0.997605
127428036,138276866,0.997605
124526615,38565607,0.997605
33039199,43916476,0.997605
57245760,310726967,0.997605
127023906,14809971,0.997605
126674457,262916186,0.997605
42250699,316808548,0.997605
55172237,19212282,0.997605
111558415,364188973,0.997605
104452576,391673727,0.997605
140632313,30777791,0.997605
23164486,321462011,0.997605
122512418,322853401,0.997605
36193619,154326991,0.997605
111028783,131174973,0.997605
57882873,242759824,0.997605
61269170,372409941,0.997605
136018293,249061612,0.997605
111108766,159153377,0.997605
105262268,101301735,0.997605
12354009,63914521,0.997605
104378635,314348984,0.997605
52436744,283576838,0.997605
40391653,63076609,0.997605
55320494,210891294,0.997605
28260965,148895379,0.997605
62492600,82552598,0.997605
134796702,14453519,0.997605
130904570,273020077,0.997605
122802170,151497949,0.997605
115740905,280516940,0.997605
114764627,287276621,0.997605
36061742,363124248,0.997605
36537956,135908120,0.997605
134768454,350792730,0.997605
20625528,210011500,0.997605
23011006,50841203,0.997605
47424857,343131065,0.997605
31246831,96904673,0.997605
121959203,222686444,0.997605
17572993,370991136,0.997605
21508314,92190613,0.997605
140632313,319174167,0.997605
138563539,28260702,0.997605
101680957,307817114,0.997605
105081953,64614520,0.997605
54004679,390192201,0.997605
121875002,117300815,0.997605
51324508,363249390,0.997605
107276807,62737331,0.997605
57749424,346592572,0.997605
32232253,213751021,0.997605
42861007,280580969,0.997605
125528876,267210177,0.997605
53773250,361494768,0.997605
34178632,251344383,0.997605
107098478,316414243,0.997605
22640271,289179513,0.997605
103884109,171225198,0.997605
138404221,94628038,0.997605
40496944,290671257,0.997605
5305268,14948986,0.997605
49099929,373648327,0.997605
28510190,283764251,0.997605
55172237,116519368,0.997605
101823100,344393181,0.997605
110731054,396171773,0.997605
105294335,320953036,0.997605
46554986,17159231,0.997605
48053892,22508762,0.997605
25387816,202189604,0.997605
21622782,177183350,0.997605
105095258,344501483,0.997605
123179813,108534097,0.997605
22663242,40259270,0.997605
15105142,385707434,0.997605
14640189,19307255,0.997605
541044,153163302,0.997605
139887505,123169643,0.997605
127867506,392360886,0.997605
129034389,8102902,0.997605
116529107,73194452,0.997605
104708242,45945355,0.997605
113033486,147660335,0.997605
12354009,370917811,0.997605
138541432,123179550,0.997605
56579175,62225002,0.997605
138022914,352534210,0.997605
135319764,355730583,0.997605
63055334,151586404,0.997605
28302587,145045951,0.997605
134066520,194761347,0.997605
14642868,15030991,0.997605
62532170,282838810,0.997605
14307216,100042277,0.997605
104998078,402254968,0.997605
129450888,402254908,0.997605
33905986,53881742,0.997605
23749054,340685256,0.997605
114550430,198928413,0.997605
33081022,389877264,0.997605
125034299,37367295,0.997605
101684776,147369124,0.997605
10492218,116224986,0.997605
127834821,166364492,0.997605
120636580,16696179,0.997605
3693055,306705232,0.997605
21206283,27115849,0.997605
51893039,119641939,0.997605
53006636,144670458,0.997605
116926283,73155810,0.997605
127643577,291069696,0.997605
64019348,346222020,0.997605
110216161,206070160,0.997605
22618806,133910703,0.997605
103801411,236978607,0.997605
36063452,163158720,0.997605
59516208,149183868,0.997605
64801170,118146032,0.997605
116523407,101238414,0.997605
57384852,19578059,0.997605
65010480,220498329,0.997605
1050718,91660116,0.997605
112705750,55819425,0.997605
62492600,321089864,0.997605
20714892,342622976,0.997605
105618998,308415783,0.997605
102807796,367109697,0.997595
128456094,235169021,0.997595
133295807,174241301,0.997595
53665133,280710090,0.997595
140441069,80952736,0.997595
136349646,30151677,0.997595
11428002,87347864,0.997595
28452485,148884773,0.997595
142050543,101804092,0.997595
53428664,343653350,0.997595
13954746,197973389,0.997576
119486616,177630165,0.997576
54859085,236871253,0.997576
123038441,203501269,0.997576
108702461,9740263,0.997576
43158565,198802144,0.997576
23975572,248309112,0.997576
14541966,303398872,0.997576
50886778,215816804,0.997576
33515056,27930368,0.997576
37922378,400366347,0.997576
23005111,362149361,0.997576
141311396,173284343,0.997576
64105130,273516989,0.997576
128632770,213538720,0.997576
122135600,101114369,0.997576
119271726,258662506,0.997576
40330492,75863700,0.997576
131880989,319414112,0.997576
32327203,197525303,0.997576
114686525,314402103,0.997576
113579729,211496662,0.997576
22732248,163064402,0.997576
58308738,95556871,0.997576
134841321,379192835,0.997576
120112729,169255937,0.997576
39954710,221583296,0.997576
122317958,354076952,0.997576
28165193,170701465,0.997576
109554732,203255610,0.997576
50070856,159557788,0.997576
120112729,84188996,0.997576
42176758,274334826,0.997576
115176890,371915636,0.997576
103316629,282492947,0.997576
112907554,296757579,0.997576
44801561,254434349,0.997576
25730704,78701926,0.997576
131301125,323830650,0.997576
58944834,96987458,0.997576
46730408,26659606,0.997576
138095385,161407463,0.997576
111866056,311494138,0.997576
65200062,63000177,0.997576
15592972,164812165,0.997576
11052282,112988693,0.997576
49818651,42699051,0.997576
132528389,118399248,0.997576
134424756,107573275,0.997576
31290745,336230256,0.997576
40391653,371118979,0.997576
115739846,48986130,0.997576
117038282,263072873,0.997576
32763529,74177237,0.997576
141850523,235402638,0.997576
124167173,169707312,0.997576
102650143,100382379,0.997576
136130994,402897927,0.997576
121916387,44700269,0.997576
49099929,77766036,0.997576
20739972,209117132,0.997576
124832546,273501352,0.997576
131917124,308751171,0.997576
32659687,41395308,0.997576
10271262,72419225,0.997576
138222096,226660304,0.997576
137427120,187030117,0.997576
103220434,33769916,0.997576
112995187,238804104,0.997576
42354574,271535297,0.997576
47688515,92519559,0.997576
137572905,74108066,0.997576
55332659,386402715,0.997576
63679166,115814226,0.997576
4564376,209091876,0.997576
110216161,268577326,0.997576
32682130,61402274,0.997576
36422153,317540198,0.997576
47619521,37217447,0.997576
125034299,287495187,0.997576
16120684,177247047,0.997576
16643728,277331482,0.997576
44819027,248685853,0.997576
48559665,369877415,0.997576
11026029,189105777,0.997576
110380927,350316668,0.997576
135758265,97314041,0.997576
10492218,119705402,0.997576
120720976,250902276,0.997576
11373921,94704141,0.997576
140270069,166248639,0.997576
5305268,270689164,0.997576
114355115,206715832,0.997576
36537956,371877121,0.997576
36122573,33868745,0.997576
105961475,5283206,0.997576
124366820,82266878,0.997576
19678118,285868645,0.997576
32659687,156313862,0.997576
56251560,174902019,0.997576
27169453,109940185,0.997576
54414485,12446736,0.997576
101459920,62280989,0.997576
120169192,103598886,0.997576
111866056,228560834,0.997576
126087927,329354416,0.997576
11265063,187881532,0.997576
44556221,309476534,0.997576
64284879,384356645,0.997576
122753960,78095299,0.997576
25658530,127776574,0.997576
42033448,351352288,0.997576
60064811,41240952,0.997576
56251560,4025653,0.997576
132622346,50435495,0.997576
27317801,170734587,0.997576
12578052,98314454,0.997576
51103552,14325601,0.997576
186960,321561527,0.997576
52058093,46168513,0.997576
126113736,62824833,0.997576
114328130,166547639,0.997576
127240758,272885380,0.997576
45561,214916679,0.997576
133838024,53825234,0.997576
23300635,305897914,0.997576
48393144,49936543,0.997576
125936322,403243924,0.997576
104742271,307792517,0.997576
6177008,250026588,0.997576
6177008,269254506,0.997576
108714854,119710475,0.997576
127698672,268686642,0.997576
126629679,245338545,0.997576
4501049,55904845,0.997576
39092792,103602127,0.997576
40779082,93117455,0.997576
17536228,379527594,0.997576
33614419,365911268,0.997576
22259706,182470540,0.997576
29633312,139429029,0.997576
57245760,379754739,0.997576
5000054,7141388,0.997576
121631798,137372469,0.997576
35350045,241962182,0.997576
131632535,269804779,0.997576
132658232,274379679,0.997576
126674457,292140869,0.997576
51177400,137445691,0.997576
63055334,378364838,0.997576
102184399,85551142,0.997576
49780473,38635002,0.997576
38290283,93336990,0.997576
19037266,377039187,0.997576
127647168,173580432,0.997576
11244543,356236086,0.997576
104378635,76282553,0.997576
12354009,218772750,0.997576
41864209,215997186,0.997576
11244543,371392191,0.997576
60910328,354157026,0.997576
138589540,170386313,0.997576
23182222,206377150,0.997576
5922326,266112636,0.997576
119266449,197945862,0.997576
36575177,101541511,0.997576
40330492,331179662,0.997576
125936322,223781269,0.997576
10969581,94938261,0.997576
4683641,30142361,0.997576
40356589,300930741,0.997576
32840272,343048784,0.997576
56195736,54692492,0.997576
25730704,215800916,0.997576
64445937,393125414,0.997576
61607522,307325478,0.997576
48201636,172275419,0.997576
14094024,224682060,0.997576
60489965,257376244,0.997576
127574514,253930616,0.997576
105410696,68202997,0.997576
100221889,379743275,0.997576
52549469,302539182,0.997576
34705588,281271560,0.997576
14642868,190092081,0.997576
134105796,147380122,0.997576
101970481,400687447,0.997576
36381377,119984999,0.997576
21980778,282040481,0.997576
62706239,312973918,0.997576
123179870,126767654,0.997576
64690809,137885056,0.997576
20170290,323985461,0.997576
133044209,126253312,0.997576
123523376,276891045,0.997576
108032747,219553970,0.997576
129195606,215500098,0.997576
132953186,244632012,0.997576
35483999,248535338,0.997576
137880147,206159889,0.997576
40391653,4116504,0.997576
32079118,347431046,0.997576
110005090,303011287,0.997576
116348051,17002121,0.997576
109589355,67312064,0.997576
101471368,183446735,0.997576
119271726,198288420,0.997576
10874175,129098469,0.997576
124813508,122751529,0.997576
111089944,211056997,0.997576
2663914,45219701,0.997576
4412198,345487474,0.997576
54692498,203233952,0.997576
42966754,91374842,0.997576
13954746,316189234,0.997576
125119136,131054044,0.997576
44562971,117820021,0.997576
22259706,92920395,0.997576
43255249,290772542,0.997543
20625528,389813384,0.997543
133441385,121739704,0.997543
33644206,205547742,0.997543
104998078,248237200,0.997543
42853003,118539212,0.997543
103220434,244907021,0.997543
130249082,118675191,0.997543
33701674,287901448,0.997543
64832715,16360226,0.997543
53624597,258028886,0.997543
5720921,281056168,0.997543
634740,220763006,0.997543
15917473,31995595,0.997543
29017898,87246674,0.997543
129888120,313932024,0.997543
26923810,213012452,0.997543
36193619,65192715,0.997543
43121491,272833711,0.997543
34705588,25416553,0.997543
115575833,310222630,0.997543
64523469,273195902,0.997543
35314933,295566040,0.997543
25862467,239513744,0.997543
60064811,271059797,0.997543
113445572,311408166,0.997543
10158438,111007033,0.997543
129034389,177896376,0.997543
16334101,126492618,0.997543
140618396,190011188,0.997543
123762125,379197211,0.997543
103994563,38466805,0.997543
102616570,71079620,0.997543
18500740,29274713,0.997543
25658530,88331311,0.997543
110534485,30991291,0.997543
114328130,273117299,0.997543
113696144,220620378,0.997543
33939991,2480027,0.997543
119266449,129601363,0.997543
139777963,299394073,0.997543
128624310,330331472,0.997543
132142898,18214134,0.997543
106105154,389569112,0.997543
108863489,9652084,0.997543
21500790,88936085,0.997543
127834821,225413001,0.997543
32232253,74442169,0.997543
55332659,56592382,0.997543
49457214,349872895,0.997543
186960,242030297,0.997543
28760639,39831114,0.997543
11343165,217757370,0.997543
13492065,120606678,0.997543
131301125,376445236,0.997543
140700701,79990024,0.997543
127428036,326872480,0.997543
134238708,204791489,0.997543
25338079,76418993,0.997543
142050543,26326138,0.997543
42405007,381194731,0.997543
35835161,315956772,0.997543
49953924,381730549,0.997543
26283142,224167320,0.997543
37694138,336183012,0.997543
42966754,128202549,0.997543
133381799,403203309,0.997543
100714423,59766389,0.997543
29120381,134339635,0.997543
119266449,234674389,0.997543
39976874,14468762,0.997543
16983892,81785240,0.997543
140402033,308830762,0.997543
124929662,105490999,0.997543
40849750,346535580,0.997543
16403335,381968966,0.997543
44562971,259053270,0.997543
25786873,8340590,0.997543
101982247,185322867,0.997543
115628090,161242856,0.997543
40492156,80786460,0.997543
127574514,19977679,0.997543
12474519,220276242,0.997543
20625528,191589793,0.997543
132528389,69977930,0.997543
45334496,328920720,0.997543
63569795,250409231,0.997543
15632656,323521303,0.997543
116856755,348045286,0.997543
100714423,82823093,0.997543
141060983,256917463,0.997543
141938543,281392086,0.997543
12361452,230185951,0.997543
46618733,209630387,0.997543
51051799,77597418,0.997543
130791359,163150444,0.997543
6177008,133906733,0.997543
33614419,204897365,0.997543
113386280,142665380,0.997543
41107042,16009053,0.997543
129450888,200067434,0.997543
103304407,330329450,0.997543
2522713,42645734,0.997543
61824374,338515575,0.997543
29017898,222123200,0.997543
62457308,18974806,0.997543
133160159,155591915,0.997543
134593008,147155859,0.997543
110686264,94503742,0.997543
21622782,185319640,0.997543
134593008,269225999,0.997543
108842399,332931599,0.997543
12453828,396253074,0.997543
38742053,244231186,0.997543
46511333,371231110,0.997543
132622346,5326331,0.997543
5311010,184420640,0.997543
131915414,88303124,0.997543
443439,1122449,0.997543
1308721,321443325,0.997543
109682277,66733518,0.997543
60278495,112026829,0.997543
102658750,190383676,0.997543
138175539,28557006,0.997543
140945987,341433418,0.997543
10271262,330700443,0.997543
140142980,973918,0.997543
32682130,256132249,0.997543
22515624,80233719,0.997543
5305268,205555063,0.997543
50114359,352202503,0.997543
12523584,78553278,0.997543
121967036,108875888,0.997543
138251589,146744655,0.997543
56129298,82861684,0.997543
54979538,224207880,0.997543
123311003,11215799,0.997543
142353876,393121183,0.997543
127137324,332941068,0.997543
61225451,191353246,0.997543
104998078,267377573,0.997543
28034276,379785412,0.997543
141934553,201835889,0.997543
141526457,239930274,0.997543
120567898,276821129,0.997543
117398786,166170085,0.997543
15020647,34063234,0.997543
28510532,172622405,0.997543
31246831,393019923,0.997543
114635819,237585790,0.997543
14698786,89335427,0.997543
102434308,2026117,0.997543
62162891,123306870,0.997543
46166906,122645793,0.997543
44328050,255708467,0.997543
115739846,153506738,0.997543
100302109,131494724,0.997543
541044,198482135,0.997543
22070271,100171520,0.997543
61628441,264405899,0.997543
62200238,123263330,0.997543
26201404,126258656,0.997543
102633271,150509476,0.997543
111070759,183427942,0.997543
100226515,260210381,0.997543
132049178,51820364,0.997543
37100390,290459312,0.997543
35788661,262080282,0.997543
36063452,328179301,0.997543
119266449,201566694,0.997543
53297564,338150475,0.997543
138589540,341196937,0.997543
55921697,191589412,0.997543
11052282,327974438,0.997543
131615036,173698862,0.997543
139416196,291476517,0.997543
133757576,140204338,0.997543
137688432,184800224,0.997543
22177044,307105590,0.997543
62141972,342077043,0.997543
132468080,262043769,0.997543
114764627,103349883,0.997543
52219151,6220721,0.997543
129034389,338515882,0.997543
21887286,37876773,0.997543
12361452,386587024,0.997543
23656726,341641408,0.997543
135859737,296442611,0.997543
24076138,108861109,0.997543
38117732,363019134,0.997543
116523407,291204322,0.997543
12453828,254124174,0.997543
5573567,54186092,0.997543
124871600,219516753,0.997543
100475890,321002841,0.997543
20856102,178004346,0.997543
124211498,219631489,0.997543
111817687,7093089,0.997543
123839396,236754820,0.997543
34955770,120759769,0.997543
29614901,87767155,0.997543
110948224,262665185,0.997543
59814762,236015189,0.997543
116553650,267326784,0.997543
43252522,277789986,0.997543
16211815,127720158,0.997543
36193619,336296168,0.997543
122664881,138905037,0.997543
100714423,26386605,0.997543
54859085,106433160,0.997543
55514294,32319046,0.997543
137365881,129115613,0.997543
132190022,267175133,0.997543
49099929,392261987,0.997543
14537553,372913532,0.997543
134105796,372928006,0.997543
115283459,96468101,0.997543
64239150,101799543,0.997543
102658750,63783682,0.997543
129888120,320129040,0.997543
62321270,397595479,0.997543
11366706,254404834,0.997543
21737559,218424946,0.997543
13427061,26291192,0.997543
18500740,222820391,0.997543
30480882,234959949,0.997543
125936322,242276965,0.997543
21999564,85119149,0.997543
134880528,193193324,0.997543
13670451,215747652,0.997543
138175539,160634433,0.997543
137192772,126427829,0.997543
12194043,218347186,0.997543
112517080,3599615,0.997543
134238708,7245751,0.997543
4564376,132929824,0.997543
42966754,286250671,0.997543
105792755,287600795,0.997543
119279535,127517940,0.997543
11244543,215867313,0.997543
128024751,136135777,0.997543
36061742,112552681,0.997543
131915414,88256089,0.997543
138937435,303292345,0.997543
107276807,332701294,0.997543
57245760,262105253,0.997543
12405354,165511571,0.997543
129580503,95105097,0.997543
129441411,295437480,0.997543
133295807,400295346,0.997523
132736562,162228154,0.997523
34672834,159891668,0.997523
126035691,268737711,0.997523
133295807,295521929,0.997523
105382949,112126762,0.997504
23666668,205272126,0.997504
139018402,358410684,0.997504
19166450,196878276,0.997504
112995187,21198258,0.997504
36061742,94805181,0.997504
27317801,2276404,0.997504
110202001,240422746,0.997504
33259765,6261122,0.997504
127734195,73807687,0.997504
23300635,34447620,0.997504
109321520,306349797,0.997504
62492600,6894625,0.997504
141125519,61446101,0.997504
621654,51492726,0.997504
124219079,339836636,0.997504
115283459,254115487,0.997504
131242631,244001454,0.997504
63161741,88033304,0.997504
134238708,268688803,0.997504
11522967,30247045,0.997504
59677140,403867800,0.997504
40779082,12684454,0.997504
49174335,390866787,0.997504
113689556,199479079,0.997504
23567476,236482161,0.997504
141511889,148465376,0.997504
60487286,5405858,0.997504
123215507,194979233,0.997504
22586157,206788808,0.997504
47929271,84711749,0.997504
100221889,402812067,0.997504
46447790,88693785,0.997504
106633190,373594427,0.997504
132190022,346342702,0.997504
140441069,122336094,0.997504
105315608,124821429,0.997504
127643976,402934346,0.997504
56909352,185462489,0.997504
53624597,218597970,0.997504
28452485,236021707,0.997504
117511565,15405430,0.997504
32676559,293466286,0.997504
123523376,168294642,0.997504
116350355,363850174,0.997504
100484530,188179833,0.997504
14801623,289576334,0.997504
35576897,188810523,0.997504
104674225,309143170,0.997504
131750537,257598360,0.997504
61283696,378839446,0.997504
108863489,9081983,0.997504
10874175,43774716,0.997504
64239150,194615666,0.997504
123762125,195528756,0.997504
106457255,214669843,0.997504
112383577,310461652,0.997504
2412715,19050391,0.997504
141706382,300348049,0.997504
122187152,105192101,0.997504
136881468,254461105,0.997504
20464299,217982463,0.997504
61017848,213455181,0.997504
105410696,398973554,0.997504
45561,293646941,0.997504
126113736,236876991,0.997504
38441000,366196156,0.997504
46079366,122482332,0.997504
137192772,41664294,0.997504
113401853,72004847,0.997504
42408988,210611709,0.997504
119440845,219382099,0.997504
61371131,186872542,0.997504
43989284,111497777,0.997504
62492600,235836624,0.997504
138005472,88504936,0.997504
10531113,53280527,0.997504
15638527,254502768,0.997504
26923810,363328863,0.997504
134880528,128006978,0.997504
119744643,326202053,0.997504
32682130,253097508,0.997504
116823443,127328081,0.997504
20809671,302543790,0.997504
134236257,194951738,0.997504
11109840,72462693,0.997504
62492600,403411477,0.997504
16981954,301573522,0.997504
101691535,70772903,0.997504
40528453,51767797,0.997504
621654,275514541,0.997504
3370219,124600534,0.997504
51193807,89031650,0.997504
141511889,266555506,0.997504
130937426,333234429,0.997504
20625528,237217668,0.997504
27317801,87316241,0.997504
124526615,282801295,0.997504
38468798,376128950,0.997504
117875637,240242134,0.997504
108809234,28200212,0.997504
42610834,292015658,0.997504
31855468,350814373,0.997504
23749054,10568459,0.997504
15430282,103852722,0.997504
12626139,315597214,0.997504
49099929,203186251,0.997504
3887824,137831052,0.997504
36061742,265477455,0.997504
35483999,136188324,0.997504
26283142,117222809,0.997504
124792007,333423415,0.997504
123243071,111378264,0.997504
62492600,43517065,0.997504
59814762,200504210,0.997504
132230903,49289815,0.997504
52583897,115062288,0.997504
111037423,239436199,0.997504
122187152,191598861,0.997504
32417185,398716896,0.997504
17572993,38677010,0.997504
23300635,150327566,0.997504
33259765,187507086,0.997504
129195606,334367078,0.997504
60542189,274867751,0.997504
38221631,179359543,0.997504
104801962,15246540,0.997504
113696144,160646268,0.997504
115283459,8882598,0.997504
135319764,164334289,0.997504
125667968,165612567,0.997504
132622346,195220941,0.997504
129195606,24126027,0.997504
26839339,32040560,0.997504
38742053,385757222,0.997504
104528944,362974962,0.997504
116179502,68895820,0.997504
122306600,133313261,0.997504
64239150,343277567,0.997504
5922326,300930741,0.997504
124700441,192074764,0.997504
36293504,374890519,0.997504
12578052,185164931,0.997504
39464921,133596511,0.997504
61459721,350284870,0.997504
133565828,18445296,0.997504
47621027,357921450,0.997504
34792318,382395877,0.997504
41542750,5509159,0.997504
19448864,363548602,0.997504
133160159,188280715,0.997504
12354009,231444216,0.997504
131632535,164676004,0.997504
33701674,279803358,0.997504
14541966,263992698,0.997504
129034389,142556478,0.997504
141227570,152708964,0.997504
27317801,56444685,0.997504
33039199,189194291,0.997504
137393502,136529749,0.997504
105618998,276302816,0.997504
5949515,365160852,0.997504
60064811,63889411,0.997504
113451239,30707933,0.997504
63346445,214526166,0.997504
64422168,196847509,0.997504
43410835,384047133,0.997504
16291843,76072838,0.997504
135887244,18145231,0.997504
45841157,38086340,0.997504
123419819,239796718,0.997504
132818255,134824222,0.997504
15330397,54031954,0.997504
24684784,260578768,0.997504
30253899,395128491,0.997504
22837117,59507844,0.997504
105382949,219697332,0.997504
49140159,161060290,0.997504
138563539,159604346,0.997504
5098175,330963177,0.997504
18676906,386768863,0.997504
42966754,401785077,0.997504
15104677,239558239,0.997504
53023109,49644272,0.997504
14202153,336810899,0.997504
32647465,181238021,0.997504
30142485,318532948,0.997504
58581174,180472511,0.997504
102633271,1223207,0.997504
127834821,94013011,0.997504
135602268,328243879,0.997504
106633190,56920635,0.997504
128216043,106039986,0.997504
13277550,233852754,0.997504
12354009,345259872,0.997504
11343165,344128488,0.997504
33420619,168681416,0.997504
111721663,190688328,0.997504
21622782,257437839,0.997504
35314933,279032743,0.997504
4501049,176969176,0.997504
1762840,391521289,0.997504
58056510,337946811,0.997504
26036560,288976137,0.997504
11366706,91575037,0.997504
4501049,52588801,0.997504
110272867,136303884,0.997504
58944834,359042204,0.997504
62234471,340472652,0.997504
132607526,160224650,0.997504
12354009,206677321,0.997504
134796702,133811930,0.997504
118270938,135330251,0.997504
101684776,167140920,0.997504
11522967,377185172,0.997504
22259706,248900398,0.997504
133839098,5763642,0.997504
55540832,155726599,0.997504
52219151,18275662,0.997504
108515378,188209273,0.997504
127122129,106491004,0.997504
38468798,267606221,0.997504
35033935,62018221,0.997504
126997008,209699426,0.997504
6308735,283640681,0.997504
31290745,379143803,0.997504
63435524,279579569,0.997504
140270069,49491736,0.997504
39546443,115654804,0.997504
14047536,151486940,0.997504
34837141,28768762,0.997504
55029131,229132337,0.997504
124167173,59214217,0.997504
40492156,91257166,0.997504
59520678,314547700,0.997504
19678118,297448762,0.997504
118524153,154248406,0.997504
42586165,285934078,0.997504
130832135,11849779,0.997504
28191161,186925778,0.997504
136349646,37073925,0.997504
20625528,118505264,0.997504
124672580,176934820,0.997504
41017099,231623849,0.997504
13670451,329534930,0.997504
120720976,10304476,0.997504
45686369,330071990,0.997504
107487194,259950445,0.997504
115739846,74962772,0.997504
54019475,50445809,0.997504
14047536,127941989,0.997504
52436744,255552095,0.997504
121159721,334349673,0.997504
123523376,6232359,0.997504
59814762,257179293,0.997504
4501049,275905328,0.997504
111089944,396288807,0.997504
4633400,326633694,0.997504
12559242,45162566,0.997504
5352155,335956990,0.997504
130623743,75085669,0.997504
33614419,54528198,0.997504
129817398,275529575,0.997504
123839396,121124618,0.997504
54494456,242450078,0.997504
21606699,26687707,0.997504
43252522,3672983,0.997504
124871600,402154287,0.997504
10011993,35096600,0.997504
43252522,74143081,0.997504
135142608,312599024,0.997504
21827502,116264590,0.997504
33259765,303855573,0.997504
35033935,26044714,0.997504
12354009,231815778,0.997504
108714854,34887409,0.997504
136881468,330696007,0.997504
52711016,64402805,0.997504
61824374,175518051,0.997504
34317964,125317942,0.997504
28510532,403786070,0.997504
35959091,235655054,0.997504
40192975,153424068,0.997504
129034389,380311758,0.997504
28708550,292805153,0.997504
20625528,221898194,0.997504
43158565,132042955,0.997504
119634246,37358600,0.997504
102020968,131595994,0.997504
119266449,42181334,0.997504
20625528,123819607,0.997504
21827502,46178787,0.997504
137572905,72183675,0.997504
36061742,247765525,0.997504
62664446,275047928,0.997504
12979104,347354943,0.997504
59520678,49264563,0.997504
42250699,247062417,0.997504
10492218,186601752,0.997504
4501049,383606135,0.997504
54172541,66780291,0.997504
45841157,20406823,0.997504
20449878,73890627,0.997504
4419902,53730861,0.997504
105130391,59002849,0.997457
123419819,302190393,0.997457
100714024,322902057,0.997457
124672580,321141700,0.997457
108807581,32645520,0.997457
33039199,199033473,0.997457
33259765,119581341,0.997457
4683641,52030662,0.997457
23300635,89017581,0.997457
135758265,373441737,0.997457
34714627,140121617,0.997457
31284451,75603412,0.997457
14541966,286433036,0.997457
33538654,397528270,0.997457
120917350,204498332,0.997457
100639219,290304707,0.997457
48578874,357566003,0.997457
45847655,166735949,0.997457
109119218,197408417,0.997457
17572993,245678716,0.997457
112517080,149563063,0.997457
12453828,108407944,0.997457
43129471,55729521,0.997457
59818353,389821562,0.997457
102096355,309211303,0.997457
28510532,188101124,0.997457
58407987,212091747,0.997457
12219705,356033624,0.997457
23014588,53864102,0.997457
118524153,384887000,0.997457
14705785,363993608,0.997457
124211498,274916920,0.997457
58266717,145392847,0.997457
115739846,85084938,0.997457
117909654,96568051,0.997457
141942386,365084750,0.997457
12354009,150484398,0.997457
135597549,287465567,0.997457
141850523,266276877,0.997457
23014588,318608778,0.997457
34340788,365962480,0.997457
63569795,89357907,0.997457
35483999,120832110,0.997457
25460341,81043001,0.997457
64239150,5861866,0.997457
40391653,337584588,0.997457
11366706,394218570,0.997457
135758265,305079576,0.997457
20625528,383821907,0.997457
26274274,380717867,0.997457
141060983,263138341,0.997457
31872397,217350534,0.997457
61371131,228759163,0.997457
117209852,70053621,0.997457
53624597,73110814,0.997457
49669986,145584175,0.997457
14640189,160720622,0.997457
